kde_batch-5810,1.13,17700,19977
kde_batch-5810,1.10,12774,14073
kde_batch-5810,1.34,1030,768
kde_batch-5810,1.03,31,30
kde_batch-5810,1.36,5696,7762
kde_batch-5810,1.84,231,125
kde_batch-5810,1.02,11913,11679
kde_batch-5810,1.50,461,307
kde_batch-5810,1.05,32087,33569
kde_batch-5810,20.50,1,40
kde_batch-5810,3.09,70,22
kde_batch-5810,1.10,90527,81942
kde_batch-5810,1.02,19100,19524
kde_batch-5810,1.21,3050,3679
kde_batch-5810,1.37,1500,2051
kde_batch-5810,1.37,829,1133
kde_batch-5810,1.20,314,377
kde_batch-5810,2.50,1,4
kde_batch-5810,1.00,222455,222023
kde_batch-5810,17.50,1,34
kde_batch-5810,1.01,561012,564101
kde_batch-5810,2.62,184,484
kde_batch-5810,1.05,24647,23553
kde_batch-5810,1.03,19419,18904
kde_batch-5810,1.68,300,504
kde_batch-5810,1.03,131703,136010
kde_batch-5810,66.00,1,131
kde_batch-5810,1.00,2378,2368
kde_batch-5810,1.03,313241,323067
kde_batch-5810,1.48,82,122
kde_batch-5810,1.19,706,591
kde_batch-5810,1.75,300,171
kde_batch-5810,4.27,105,452
kde_batch-5810,21.00,1,41
kde_batch-5810,5.37,864,160
kde_batch-5810,1.09,12938,11888
kde_batch-5810,1.03,180504,185470
kde_batch-5810,1.16,12691,10982
kde_batch-5810,1.23,5530,6811
kde_batch-5810,1.02,70218,71511
kde_batch-5810,1.06,38069,36017
kde_batch-5810,2.68,1463,545
kde_batch-5810,2.05,40,19
kde_batch-5810,1.05,169,161
kde_batch-5810,1.13,799,709
kde_batch-5810,1.01,215854,219054
kde_batch-5810,10.50,1,20
kde_batch-5810,1.24,310,249
kde_batch-5810,1.25,2550,3182
kde_batch-5810,20.00,39,1
kde_batch-5810,1.09,12196,13305
kde_batch-5810,1.57,200,127
kde_batch-5810,1.08,22788,24636
kde_batch-5810,1.57,3338,2121
kde_batch-5810,10.50,1,20
kde_batch-5810,2.91,322,110
kde_batch-5810,9.50,1,18
kde_batch-5810,1.92,531,276
kde_batch-5810,1.08,25099,27179
kde_batch-5810,2.19,426,932
kde_batch-5810,1.00,483483,483941
kde_batch-5810,1.12,8850,9925
kde_batch-5810,1.62,1157,1879
kde_batch-5810,1.04,5450,5669
kde_batch-5810,1.32,100,132
kde_batch-5810,1.04,33527,32201
kde_batch-5810,2.75,10,3
kde_batch-5810,1.13,26651,23645
kde_batch-5810,1.07,4139,3885
kde_batch-5810,21.50,1,42
kde_batch-5810,23.00,1,45
kde_batch-5810,1.01,151603,150733
kde_batch-5810,1.02,6787,6633
kde_batch-5810,1.41,373,264
kde_batch-5810,1.06,7960,7527
kde_batch-5810,1.11,13440,14869
kde_batch-5810,1.17,3243,2769
kde_batch-5810,4.65,390,83
kde_batch-5810,2.27,2227,979
kde_batch-5810,1.04,48833,50664
kde_batch-5810,3.50,71,251
kde_batch-5810,58.50,1,116
kde_batch-5810,1.13,1794,1592
kde_batch-5810,1.41,400,565
kde_batch-5810,1.02,127395,124395
kde_batch-5810,2.21,148,329
kde_batch-5810,1.02,500,511
kde_batch-5810,1.00,577312,577427
kde_batch-5810,1.00,191212,191967
kde_batch-5810,1.47,21,14
kde_batch-5810,1.01,5716,5752
kde_batch-5810,2.50,1,4
kde_batch-5810,1.12,42992,38451
kde_batch-5810,1.00,566612,568006
kde_batch-5810,20.00,1,39
kde_batch-5810,1.04,111427,115998
kde_batch-5810,2.22,8,19
kde_batch-5810,1.04,147252,152702
kde_batch-5810,1.65,42,25
kde_batch-5810,1.04,186318,179236
kde_batch-5810,1.00,131458,132066
kde_batch-5810,1.06,7256,7686
kde_batch-5810,13.00,51,3
kde_batch-5810,1.44,198,137
kde_batch-5810,1.87,257,137
kde_batch-5810,1.04,132853,127678
kde_batch-5810,1.35,112,152
kde_batch-5810,1.92,51,99
kde_batch-5810,3.00,8,2
kde_batch-5810,1.71,11,6
kde_batch-5810,1.02,2202,2242
kde_batch-5810,7.40,14,110
kde_batch-5810,1.07,11349,10612
kde_batch-5810,1.10,3443,3119
kde_batch-5810,1.00,522911,523305
kde_batch-5810,5.50,1,10
kde_batch-5810,1.16,26801,23051
kde_batch-5810,1.03,116420,112886
kde_batch-5810,38.00,1,75
kde_batch-5810,1.01,67992,67123
kde_batch-5810,1.00,252655,251743
kde_batch-5810,1.07,51451,54950
kde_batch-5810,1.05,91552,95811
kde_batch-5810,10.50,1,20
kde_batch-5810,1.33,4356,5790
kde_batch-5810,1.00,1,1
kde_batch-5810,1.22,31,38
kde_batch-5810,1.40,1031,1445
kde_batch-5810,1.44,4627,6673
kde_batch-5810,1.81,100,182
kde_batch-5810,24.50,1,48
kde_batch-5810,1.00,460968,461179
kde_batch-5810,1.15,23443,20340
kde_batch-5810,13.00,1,25
kde_batch-5810,1.28,250,320
kde_batch-5810,1.14,4455,3895
kde_batch-5810,1.01,278879,274883
kde_batch-5810,1.06,6593,6999
kde_batch-5810,1.15,392,452
kde_batch-5810,1.19,7700,9195
kde_batch-5810,1.08,5300,5743
kde_batch-5810,1.14,1293,1470
kde_batch-5810,2.50,1,4
kde_batch-5810,1.11,2672,2416
kde_batch-5810,1.06,2652,2496
kde_batch-5810,5.00,79,15
kde_batch-5810,1.03,3969,3837
kde_batch-5810,1.08,28621,26542
kde_batch-5810,1.10,4333,3956
kde_batch-5810,1.38,2550,1845
kde_batch-5810,1.00,1,1
kde_batch-5810,1.02,287906,292235
kde_batch-5810,1.01,552011,555166
kde_batch-5810,1.20,2518,3031
kde_batch-5810,1.25,858,687
kde_batch-5810,1.01,202140,200892
kde_batch-5810,1.08,350,379
kde_batch-5810,1.00,34215,34219
kde_batch-5810,1.01,396258,401104
kde_batch-5810,1.04,54156,56567
kde_batch-5810,1.12,150,134
kde_batch-5810,1.19,3840,4555
kde_batch-5810,1.03,6499,6332
kde_batch-5810,5.58,11,66
kde_batch-5810,1.23,4902,3970
kde_batch-5810,1.02,252013,257579
kde_batch-5810,2.03,618,304
kde_batch-5810,1.79,899,501
kde_batch-5810,1.04,234655,243821
kde_batch-5810,1.76,36,20
kde_batch-5810,1.03,309368,300943
kde_batch-5810,1.12,1118,1256
kde_batch-5810,1.09,1672,1527
kde_batch-5810,1.03,79794,82458
kde_batch-5810,1.05,58584,61269
kde_batch-5810,1.01,509601,514457
kde_batch-5810,1.01,226925,230097
kde_batch-5810,1.01,221,223
kde_batch-5810,1.69,58,99
kde_batch-5810,1.02,149870,146916
kde_batch-5810,4.50,1,8
kde_batch-5810,21.00,1,41
kde_batch-5810,1.27,180,142
kde_batch-5810,6.00,1,11
