forest3;3;dt;kde_heuristic;1024;6933;8418
forest3;3;dt;kde_heuristic;1024;4965;5014
forest3;3;dt;kde_heuristic;1024;3436;5831
forest3;3;dt;kde_heuristic;1024;4953;3143
forest3;3;dt;kde_heuristic;1024;2720;4021
forest3;3;dt;kde_heuristic;1024;3582;6713
forest3;3;dt;kde_heuristic;1024;5746;5329
forest3;3;dt;kde_heuristic;1024;4151;7074
forest3;3;dt;kde_heuristic;1024;4535;6781
forest3;3;dt;kde_heuristic;1024;2327;3219
forest3;3;dt;kde_heuristic;1024;3227;4473
forest3;3;dt;kde_heuristic;1024;3597;4153
forest3;3;dt;kde_heuristic;1024;4523;4729
forest3;3;dt;kde_heuristic;1024;4136;6231
forest3;3;dt;kde_heuristic;1024;2306;3210
forest3;3;dt;kde_heuristic;1024;4221;7754
forest3;3;dt;kde_heuristic;1024;4631;4492
forest3;3;dt;kde_heuristic;1024;6314;7710
forest3;3;dt;kde_heuristic;1024;1719;3156
forest3;3;dt;kde_heuristic;1024;7598;6771
forest3;3;dt;kde_heuristic;1024;3808;4743
forest3;3;dt;kde_heuristic;1024;3299;3804
forest3;3;dt;kde_heuristic;1024;4097;3744
forest3;3;dt;kde_heuristic;1024;3701;6470
forest3;3;dt;kde_heuristic;1024;5530;6310
forest3;3;dt;kde_heuristic;1024;4995;8391
forest3;3;dt;kde_heuristic;1024;2231;3292
forest3;3;dt;kde_heuristic;1024;5618;6083
forest3;3;dt;kde_heuristic;1024;4062;4605
forest3;3;dt;kde_heuristic;1024;3986;6285
forest3;3;dt;kde_heuristic;1024;5021;5733
forest3;3;dt;kde_heuristic;1024;4453;5441
forest3;3;dt;kde_heuristic;1024;3674;4809
forest3;3;dt;kde_heuristic;1024;6006;7231
forest3;3;dt;kde_heuristic;1024;4511;4271
forest3;3;dt;kde_heuristic;1024;4095;4547
forest3;3;dt;kde_heuristic;1024;4082;5062
forest3;3;dt;kde_heuristic;1024;3730;4103
forest3;3;dt;kde_heuristic;1024;1819;3752
forest3;3;dt;kde_heuristic;1024;5378;7756
forest3;3;dt;kde_heuristic;1024;3585;4364
forest3;3;dt;kde_heuristic;1024;7056;5236
forest3;3;dt;kde_heuristic;1024;4275;8358
forest3;3;dt;kde_heuristic;1024;4960;6511
forest3;3;dt;kde_heuristic;1024;2465;3615
forest3;3;dt;kde_heuristic;1024;4212;4475
forest3;3;dt;kde_heuristic;1024;4283;6325
forest3;3;dt;kde_heuristic;1024;4188;5508
forest3;3;dt;kde_heuristic;1024;7881;8513
forest3;3;dt;kde_heuristic;1024;3451;4278
forest3;3;dt;kde_heuristic;1024;6057;5856
forest3;3;dt;kde_heuristic;1024;4148;4297
forest3;3;dt;kde_heuristic;1024;6632;8401
forest3;3;dt;kde_heuristic;1024;4536;6602
forest3;3;dt;kde_heuristic;1024;4627;6626
forest3;3;dt;kde_heuristic;1024;5167;7536
forest3;3;dt;kde_heuristic;1024;5124;4044
forest3;3;dt;kde_heuristic;1024;4618;5344
forest3;3;dt;kde_heuristic;1024;4989;5329
forest3;3;dt;kde_heuristic;1024;3568;3658
forest3;3;dt;kde_heuristic;1024;6096;6737
forest3;3;dt;kde_heuristic;1024;9089;4827
forest3;3;dt;kde_heuristic;1024;4259;5512
forest3;3;dt;kde_heuristic;1024;4284;5060
forest3;3;dt;kde_heuristic;1024;4016;5607
forest3;3;dt;kde_heuristic;1024;4500;4409
forest3;3;dt;kde_heuristic;1024;4007;5955
forest3;3;dt;kde_heuristic;1024;3903;5214
forest3;3;dt;kde_heuristic;1024;4006;3791
forest3;3;dt;kde_heuristic;1024;3009;3517
forest3;3;dt;kde_heuristic;1024;4715;5149
forest3;3;dt;kde_heuristic;1024;1883;3367
forest3;3;dt;kde_heuristic;1024;3925;4405
forest3;3;dt;kde_heuristic;1024;2893;4274
forest3;3;dt;kde_heuristic;1024;5442;5774
forest3;3;dt;kde_heuristic;1024;7437;5566
forest3;3;dt;kde_heuristic;1024;11825;6944
forest3;3;dt;kde_heuristic;1024;3221;3771
forest3;3;dt;kde_heuristic;1024;6823;5518
forest3;3;dt;kde_heuristic;1024;4309;5395
forest3;3;dt;kde_heuristic;1024;6935;6171
forest3;3;dt;kde_heuristic;1024;6029;7606
forest3;3;dt;kde_heuristic;1024;2839;3505
forest3;3;dt;kde_heuristic;1024;5356;7266
forest3;3;dt;kde_heuristic;1024;7096;5783
forest3;3;dt;kde_heuristic;1024;4524;4035
forest3;3;dt;kde_heuristic;1024;8174;8611
forest3;3;dt;kde_heuristic;1024;3364;3562
forest3;3;dt;kde_heuristic;1024;4709;4123
forest3;3;dt;kde_heuristic;1024;4471;4490
forest3;3;dt;kde_heuristic;1024;5031;6406
forest3;3;dt;kde_heuristic;1024;4199;5343
forest3;3;dt;kde_heuristic;1024;2940;4069
forest3;3;dt;kde_heuristic;1024;4435;6189
forest3;3;dt;kde_heuristic;1024;7395;5899
forest3;3;dt;kde_heuristic;1024;3521;4195
forest3;3;dt;kde_heuristic;1024;3266;5257
forest3;3;dt;kde_heuristic;1024;4884;5597
forest3;3;dt;kde_heuristic;1024;3612;5471
forest3;3;dt;kde_heuristic;1024;3442;6078
forest3;3;dt;kde_heuristic;1024;3150;3235
forest3;3;dt;kde_heuristic;1024;3231;3824
forest3;3;dt;kde_heuristic;1024;2827;4512
forest3;3;dt;kde_heuristic;1024;2165;4037
forest3;3;dt;kde_heuristic;1024;6893;7705
forest3;3;dt;kde_heuristic;1024;6164;5480
forest3;3;dt;kde_heuristic;1024;4086;5026
forest3;3;dt;kde_heuristic;1024;6440;8242
forest3;3;dt;kde_heuristic;1024;5276;7019
forest3;3;dt;kde_heuristic;1024;5939;6242
forest3;3;dt;kde_heuristic;1024;5633;8482
forest3;3;dt;kde_heuristic;1024;9661;3143
forest3;3;dt;kde_heuristic;1024;3058;2993
forest3;3;dt;kde_heuristic;1024;4742;5951
forest3;3;dt;kde_heuristic;1024;6737;6420
forest3;3;dt;kde_heuristic;1024;2870;3649
forest3;3;dt;kde_heuristic;1024;6008;7525
forest3;3;dt;kde_heuristic;1024;2647;3222
forest3;3;dt;kde_heuristic;1024;4690;4551
forest3;3;dt;kde_heuristic;1024;3504;4616
forest3;3;dt;kde_heuristic;1024;7148;7791
forest3;3;dt;kde_heuristic;1024;4565;6612
forest3;3;dt;kde_heuristic;1024;6064;7797
forest3;3;dt;kde_heuristic;1024;4038;4008
forest3;3;dt;kde_heuristic;1024;3505;5512
forest3;3;dt;kde_heuristic;1024;5233;7378
forest3;3;dt;kde_heuristic;1024;8203;8368
forest3;3;dt;kde_heuristic;1024;3453;4848
forest3;3;dt;kde_heuristic;1024;6185;7614
forest3;3;dt;kde_heuristic;1024;7250;6716
forest3;3;dt;kde_heuristic;1024;4808;3487
forest3;3;dt;kde_heuristic;1024;3703;7634
forest3;3;dt;kde_heuristic;1024;6274;6560
forest3;3;dt;kde_heuristic;1024;6515;6275
forest3;3;dt;kde_heuristic;1024;6649;5325
forest3;3;dt;kde_heuristic;1024;2759;3644
forest3;3;dt;kde_heuristic;1024;2647;4788
forest3;3;dt;kde_heuristic;1024;3433;4889
forest3;3;dt;kde_heuristic;1024;1918;3292
forest3;3;dt;kde_heuristic;1024;4327;4208
forest3;3;dt;kde_heuristic;1024;3520;3530
forest3;3;dt;kde_heuristic;1024;3334;3127
forest3;3;dt;kde_heuristic;1024;3061;4731
forest3;3;dt;kde_heuristic;1024;5252;8315
forest3;3;dt;kde_heuristic;1024;3870;3885
forest3;3;dt;kde_heuristic;1024;2181;3932
forest3;3;dt;kde_heuristic;1024;4355;3125
forest3;3;dt;kde_heuristic;1024;3733;4562
forest3;3;dt;kde_heuristic;1024;6442;7491
forest3;3;dt;kde_heuristic;1024;4036;6749
forest3;3;dt;kde_heuristic;1024;6567;7748
forest3;3;dt;kde_heuristic;1024;3324;5035
forest3;3;dt;kde_heuristic;1024;3718;2950
forest3;3;dt;kde_heuristic;1024;3942;6254
forest3;3;dt;kde_heuristic;1024;7335;6473
forest3;3;dt;kde_heuristic;1024;2808;4078
forest3;3;dt;kde_heuristic;1024;4734;5408
forest3;3;dt;kde_heuristic;1024;3320;5781
forest3;3;dt;kde_heuristic;1024;5079;6135
forest3;3;dt;kde_heuristic;1024;3392;6157
forest3;3;dt;kde_heuristic;1024;3496;3385
forest3;3;dt;kde_heuristic;1024;4184;4129
forest3;3;dt;kde_heuristic;1024;2971;3738
forest3;3;dt;kde_heuristic;1024;4549;5897
forest3;3;dt;kde_heuristic;1024;3499;3803
forest3;3;dt;kde_heuristic;1024;5306;8239
forest3;3;dt;kde_heuristic;1024;3326;3395
forest3;3;dt;kde_heuristic;1024;2832;3107
forest3;3;dt;kde_heuristic;1024;3022;3151
forest3;3;dt;kde_heuristic;1024;6654;7724
forest3;3;dt;kde_heuristic;1024;2928;4339
forest3;3;dt;kde_heuristic;1024;10626;6836
forest3;3;dt;kde_heuristic;1024;4228;4129
forest3;3;dt;kde_heuristic;1024;3498;5042
forest3;3;dt;kde_heuristic;1024;2638;4504
forest3;3;dt;kde_heuristic;1024;3948;3609
forest3;3;dt;kde_heuristic;1024;4403;3583
forest3;3;dt;kde_heuristic;1024;6923;8028
forest3;3;dt;kde_heuristic;1024;4957;4458
forest3;3;dt;kde_heuristic;1024;2292;3962
forest3;3;dt;kde_heuristic;1024;2733;3603
forest3;3;dt;kde_heuristic;1024;8121;8093
forest3;3;dt;kde_heuristic;1024;4678;4908
forest3;3;dt;kde_heuristic;1024;4318;5493
forest3;3;dt;kde_heuristic;1024;4917;6781
forest3;3;dt;kde_heuristic;1024;5548;7924
forest3;3;dt;kde_heuristic;1024;5035;6219
forest3;3;dt;kde_heuristic;1024;4823;5450
forest3;3;dt;kde_heuristic;1024;2170;3064
forest3;3;dt;kde_heuristic;1024;3502;6209
forest3;3;dt;kde_heuristic;1024;7509;5863
forest3;3;dt;kde_heuristic;1024;5856;7177
forest3;3;dt;kde_heuristic;1024;5587;6243
forest3;3;dt;kde_heuristic;1024;4782;7184
forest3;3;dt;kde_heuristic;1024;5514;8440
forest3;3;dt;kde_heuristic;1024;4506;4115
forest3;3;dt;kde_heuristic;1024;3910;5600
forest3;3;dt;kde_heuristic;1024;5254;4573
forest3;3;dt;kde_heuristic;1024;5259;6173
forest3;3;dt;kde_heuristic;1024;13306;8076
forest3;3;dt;kde_heuristic;1024;2199;3479
forest3;3;dt;kde_heuristic;1024;3982;5317
forest3;3;dt;kde_heuristic;1024;7161;8045
forest3;3;dt;kde_heuristic;1024;5692;7951
forest3;3;dt;kde_heuristic;1024;2329;3573
forest3;3;dt;kde_heuristic;1024;6277;5580
forest3;3;dt;kde_heuristic;1024;3929;6784
forest3;3;dt;kde_heuristic;1024;2489;4248
forest3;3;dt;kde_heuristic;1024;4846;5289
forest3;3;dt;kde_heuristic;1024;8616;6807
forest3;3;dt;kde_heuristic;1024;2325;4868
forest3;3;dt;kde_heuristic;1024;3316;5264
forest3;3;dt;kde_heuristic;1024;4061;5516
forest3;3;dt;kde_heuristic;1024;5230;4968
forest3;3;dt;kde_heuristic;1024;3934;5208
forest3;3;dt;kde_heuristic;1024;4041;5085
forest3;3;dt;kde_heuristic;1024;3704;5111
forest3;3;dt;kde_heuristic;1024;5028;6728
forest3;3;dt;kde_heuristic;1024;5412;4735
forest3;3;dt;kde_heuristic;1024;6035;7887
forest3;3;dt;kde_heuristic;1024;4239;4970
forest3;3;dt;kde_heuristic;1024;3965;7044
forest3;3;dt;kde_heuristic;1024;1863;3285
forest3;3;dt;kde_heuristic;1024;4534;3697
forest3;3;dt;kde_heuristic;1024;4392;5389
forest3;3;dt;kde_heuristic;1024;4776;5727
forest3;3;dt;kde_heuristic;1024;4042;6385
forest3;3;dv;kde_heuristic;1024;1710;1975
forest3;3;dv;kde_heuristic;1024;1063;1354
forest3;3;dv;kde_heuristic;1024;1869;2427
forest3;3;dv;kde_heuristic;1024;44;106
forest3;3;dv;kde_heuristic;1024;715;835
forest3;3;dv;kde_heuristic;1024;1622;1133
forest3;3;dv;kde_heuristic;1024;204;319
forest3;3;dv;kde_heuristic;1024;4172;4474
forest3;3;dv;kde_heuristic;1024;16;45
forest3;3;dv;kde_heuristic;1024;132;90
forest3;3;dv;kde_heuristic;1024;139;196
forest3;3;dv;kde_heuristic;1024;170;241
forest3;3;dv;kde_heuristic;1024;506;1677
forest3;3;dv;kde_heuristic;1024;89;65
forest3;3;dv;kde_heuristic;1024;564;819
forest3;3;dv;kde_heuristic;1024;480;353
forest3;3;dv;kde_heuristic;1024;1053;1079
forest3;3;dv;kde_heuristic;1024;611;810
forest3;3;dv;kde_heuristic;1024;1658;1281
forest3;3;dv;kde_heuristic;1024;357;298
forest3;3;dv;kde_heuristic;1024;812;554
forest3;3;dv;kde_heuristic;1024;943;1518
forest3;3;dv;kde_heuristic;1024;2888;3141
forest3;3;dv;kde_heuristic;1024;1136;879
forest3;3;dv;kde_heuristic;1024;651;604
forest3;3;dv;kde_heuristic;1024;5589;6840
forest3;3;dv;kde_heuristic;1024;759;591
forest3;3;dv;kde_heuristic;1024;3130;3454
forest3;3;dv;kde_heuristic;1024;1036;1375
forest3;3;dv;kde_heuristic;1024;224;325
forest3;3;dv;kde_heuristic;1024;642;613
forest3;3;dv;kde_heuristic;1024;7;3
forest3;3;dv;kde_heuristic;1024;1633;1424
forest3;3;dv;kde_heuristic;1024;480;578
forest3;3;dv;kde_heuristic;1024;2582;2627
forest3;3;dv;kde_heuristic;1024;752;2133
forest3;3;dv;kde_heuristic;1024;187;206
forest3;3;dv;kde_heuristic;1024;513;530
forest3;3;dv;kde_heuristic;1024;1367;1393
forest3;3;dv;kde_heuristic;1024;2361;2591
forest3;3;dv;kde_heuristic;1024;1565;2134
forest3;3;dv;kde_heuristic;1024;335;515
forest3;3;dv;kde_heuristic;1024;1034;999
forest3;3;dv;kde_heuristic;1024;125;79
forest3;3;dv;kde_heuristic;1024;2341;3206
forest3;3;dv;kde_heuristic;1024;160;147
forest3;3;dv;kde_heuristic;1024;3853;3964
forest3;3;dv;kde_heuristic;1024;248;205
forest3;3;dv;kde_heuristic;1024;1664;1639
forest3;3;dv;kde_heuristic;1024;1754;1960
forest3;3;dv;kde_heuristic;1024;3;1
forest3;3;dv;kde_heuristic;1024;3053;3074
forest3;3;dv;kde_heuristic;1024;298;195
forest3;3;dv;kde_heuristic;1024;49;73
forest3;3;dv;kde_heuristic;1024;3934;4106
forest3;3;dv;kde_heuristic;1024;3028;4238
forest3;3;dv;kde_heuristic;1024;812;1038
forest3;3;dv;kde_heuristic;1024;3058;2844
forest3;3;dv;kde_heuristic;1024;2348;2468
forest3;3;dv;kde_heuristic;1024;269;256
forest3;3;dv;kde_heuristic;1024;507;632
forest3;3;dv;kde_heuristic;1024;3273;4149
forest3;3;dv;kde_heuristic;1024;1592;1924
forest3;3;dv;kde_heuristic;1024;525;1060
forest3;3;dv;kde_heuristic;1024;48;60
forest3;3;dv;kde_heuristic;1024;486;550
forest3;3;dv;kde_heuristic;1024;695;690
forest3;3;dv;kde_heuristic;1024;7242;7774
forest3;3;dv;kde_heuristic;1024;73;50
forest3;3;dv;kde_heuristic;1024;572;431
forest3;3;dv;kde_heuristic;1024;2255;3334
forest3;3;dv;kde_heuristic;1024;939;1300
forest3;3;dv;kde_heuristic;1024;741;760
forest3;3;dv;kde_heuristic;1024;508;539
forest3;3;dv;kde_heuristic;1024;442;559
forest3;3;dv;kde_heuristic;1024;984;1313
forest3;3;dv;kde_heuristic;1024;77;63
forest3;3;dv;kde_heuristic;1024;217;197
forest3;3;dv;kde_heuristic;1024;4919;5041
forest3;3;dv;kde_heuristic;1024;1690;1832
forest3;3;dv;kde_heuristic;1024;596;955
forest3;3;dv;kde_heuristic;1024;1151;861
forest3;3;dv;kde_heuristic;1024;347;350
forest3;3;dv;kde_heuristic;1024;107;165
forest3;3;dv;kde_heuristic;1024;973;1025
forest3;3;dv;kde_heuristic;1024;37;65
forest3;3;dv;kde_heuristic;1024;288;331
forest3;3;dv;kde_heuristic;1024;1105;1192
forest3;3;dv;kde_heuristic;1024;183;192
forest3;3;dv;kde_heuristic;1024;188;282
forest3;3;dv;kde_heuristic;1024;285;189
forest3;3;dv;kde_heuristic;1024;12;4
forest3;3;dv;kde_heuristic;1024;4;4
forest3;3;dv;kde_heuristic;1024;45;58
forest3;3;dv;kde_heuristic;1024;384;565
forest3;3;dv;kde_heuristic;1024;2708;3485
forest3;3;dv;kde_heuristic;1024;4057;4113
forest3;3;dv;kde_heuristic;1024;569;658
forest3;3;dv;kde_heuristic;1024;929;1140
forest3;3;dv;kde_heuristic;1024;343;262
forest3;3;dv;kde_heuristic;1024;2635;2782
forest3;3;dv;kde_heuristic;1024;1278;1249
forest3;3;dv;kde_heuristic;1024;378;335
forest3;3;dv;kde_heuristic;1024;2;13
forest3;3;dv;kde_heuristic;1024;433;618
forest3;3;dv;kde_heuristic;1024;630;814
forest3;3;dv;kde_heuristic;1024;178;303
forest3;3;dv;kde_heuristic;1024;3792;3354
forest3;3;dv;kde_heuristic;1024;151;142
forest3;3;dv;kde_heuristic;1024;1;62
forest3;3;dv;kde_heuristic;1024;1574;2285
forest3;3;dv;kde_heuristic;1024;1431;2058
forest3;3;dv;kde_heuristic;1024;3432;4242
forest3;3;dv;kde_heuristic;1024;1520;1940
forest3;3;dv;kde_heuristic;1024;767;995
forest3;3;dv;kde_heuristic;1024;1985;2559
forest3;3;dv;kde_heuristic;1024;268;360
forest3;3;dv;kde_heuristic;1024;4152;3410
forest3;3;dv;kde_heuristic;1024;82;103
forest3;3;dv;kde_heuristic;1024;4247;3822
forest3;3;dv;kde_heuristic;1024;220;191
forest3;3;dv;kde_heuristic;1024;428;447
forest3;3;dv;kde_heuristic;1024;53;86
forest3;3;dv;kde_heuristic;1024;5663;5413
forest3;3;dv;kde_heuristic;1024;590;803
forest3;3;dv;kde_heuristic;1024;3632;4329
forest3;3;dv;kde_heuristic;1024;847;585
forest3;3;dv;kde_heuristic;1024;1122;1699
forest3;3;dv;kde_heuristic;1024;1;46
forest3;3;dv;kde_heuristic;1024;6278;6468
forest3;3;dv;kde_heuristic;1024;1373;1693
forest3;3;dv;kde_heuristic;1024;1321;1677
forest3;3;dv;kde_heuristic;1024;80;122
forest3;3;dv;kde_heuristic;1024;288;462
forest3;3;dv;kde_heuristic;1024;4517;4741
forest3;3;dv;kde_heuristic;1024;7;32
forest3;3;dv;kde_heuristic;1024;827;841
forest3;3;dv;kde_heuristic;1024;2233;1946
forest3;3;dv;kde_heuristic;1024;1754;2271
forest3;3;dv;kde_heuristic;1024;2597;3120
forest3;3;dv;kde_heuristic;1024;41;80
forest3;3;dv;kde_heuristic;1024;1638;2184
forest3;3;dv;kde_heuristic;1024;808;1159
forest3;3;dv;kde_heuristic;1024;756;1161
forest3;3;dv;kde_heuristic;1024;4436;5623
forest3;3;dv;kde_heuristic;1024;3684;2470
forest3;3;dv;kde_heuristic;1024;2989;3110
forest3;3;dv;kde_heuristic;1024;69;88
forest3;3;dv;kde_heuristic;1024;706;631
forest3;3;dv;kde_heuristic;1024;151;253
forest3;3;dv;kde_heuristic;1024;560;426
forest3;3;dv;kde_heuristic;1024;4576;6583
forest3;3;dv;kde_heuristic;1024;257;433
forest3;3;dv;kde_heuristic;1024;114;134
forest3;3;dv;kde_heuristic;1024;152;74
forest3;3;dv;kde_heuristic;1024;744;668
forest3;3;dv;kde_heuristic;1024;404;692
forest3;3;dv;kde_heuristic;1024;1327;1487
forest3;3;dv;kde_heuristic;1024;952;1531
forest3;3;dv;kde_heuristic;1024;29;45
forest3;3;dv;kde_heuristic;1024;116;159
forest3;3;dv;kde_heuristic;1024;1774;3057
forest3;3;dv;kde_heuristic;1024;1332;1690
forest3;3;dv;kde_heuristic;1024;113;87
forest3;3;dv;kde_heuristic;1024;354;460
forest3;3;dv;kde_heuristic;1024;23;34
forest3;3;dv;kde_heuristic;1024;630;430
forest3;3;dv;kde_heuristic;1024;714;659
forest3;3;dv;kde_heuristic;1024;40;55
forest3;3;dv;kde_heuristic;1024;3685;4478
forest3;3;dv;kde_heuristic;1024;3045;2521
forest3;3;dv;kde_heuristic;1024;23;25
forest3;3;dv;kde_heuristic;1024;2927;3992
forest3;3;dv;kde_heuristic;1024;484;405
forest3;3;dv;kde_heuristic;1024;1244;1434
forest3;3;dv;kde_heuristic;1024;990;1357
forest3;3;dv;kde_heuristic;1024;1044;1039
forest3;3;dv;kde_heuristic;1024;1788;2415
forest3;3;dv;kde_heuristic;1024;231;315
forest3;3;dv;kde_heuristic;1024;303;206
forest3;3;dv;kde_heuristic;1024;910;1146
forest3;3;dv;kde_heuristic;1024;5525;6107
forest3;3;dv;kde_heuristic;1024;2188;2970
forest3;3;dv;kde_heuristic;1024;1138;1174
forest3;3;dv;kde_heuristic;1024;657;730
forest3;3;dv;kde_heuristic;1024;165;226
forest3;3;dv;kde_heuristic;1024;109;222
forest3;3;dv;kde_heuristic;1024;2481;2780
forest3;3;dv;kde_heuristic;1024;337;354
forest3;3;dv;kde_heuristic;1024;373;685
forest3;3;dv;kde_heuristic;1024;1080;1071
forest3;3;dv;kde_heuristic;1024;2152;2148
forest3;3;dv;kde_heuristic;1024;2072;2534
forest3;3;dv;kde_heuristic;1024;8;8
forest3;3;dv;kde_heuristic;1024;1761;1898
forest3;3;dv;kde_heuristic;1024;1762;1556
forest3;3;dv;kde_heuristic;1024;2675;2298
forest3;3;dv;kde_heuristic;1024;5;2
forest3;3;dv;kde_heuristic;1024;1765;1841
forest3;3;dv;kde_heuristic;1024;1695;1875
forest3;3;dv;kde_heuristic;1024;879;630
forest3;3;dv;kde_heuristic;1024;1122;945
forest3;3;dv;kde_heuristic;1024;442;1088
forest3;3;dv;kde_heuristic;1024;6555;6908
forest3;3;dv;kde_heuristic;1024;732;920
forest3;3;dv;kde_heuristic;1024;4103;4572
forest3;3;dv;kde_heuristic;1024;1954;1674
forest3;3;dv;kde_heuristic;1024;1676;1776
forest3;3;dv;kde_heuristic;1024;999;771
forest3;3;dv;kde_heuristic;1024;364;726
forest3;3;dv;kde_heuristic;1024;2930;4065
forest3;3;dv;kde_heuristic;1024;34;22
forest3;3;dv;kde_heuristic;1024;64;18
forest3;3;dv;kde_heuristic;1024;246;276
forest3;3;dv;kde_heuristic;1024;861;967
forest3;3;dv;kde_heuristic;1024;464;556
forest3;3;dv;kde_heuristic;1024;1467;1883
forest3;3;dv;kde_heuristic;1024;34;35
forest3;3;dv;kde_heuristic;1024;739;254
forest3;3;dv;kde_heuristic;1024;1892;2412
forest3;3;dv;kde_heuristic;1024;880;660
forest3;3;dv;kde_heuristic;1024;1022;1131
forest3;3;dv;kde_heuristic;1024;385;430
forest3;3;dv;kde_heuristic;1024;804;1165
forest3;3;dv;kde_heuristic;1024;148;110
forest3;3;dv;kde_heuristic;1024;36;70
forest3;3;dv;kde_heuristic;1024;8;26
forest3;3;dv;kde_heuristic;1024;104;119
forest3;3;dv;kde_heuristic;1024;561;259
forest3;3;dv;kde_heuristic;1024;795;1124
forest3;3;dv;kde_heuristic;1024;216;444
forest3;3;dv;kde_heuristic;1024;5428;5792
forest3;3;dv;kde_heuristic;1024;140;132
forest3;3;dv;kde_heuristic;1024;1599;2189
forest3;3;dv;kde_heuristic;1024;3065;3540
forest3;3;dv;kde_heuristic;1024;770;1220
forest3;3;dv;kde_heuristic;1024;37;31
forest3;3;dv;kde_heuristic;1024;1368;1420
forest3;3;dv;kde_heuristic;1024;325;486
forest3;3;dv;kde_heuristic;1024;1414;1488
forest3;3;dv;kde_heuristic;1024;11;57
forest3;3;dv;kde_heuristic;1024;1112;1050
forest3;3;dv;kde_heuristic;1024;454;630
forest3;3;dv;kde_heuristic;1024;1062;1217
forest3;3;dv;kde_heuristic;1024;62;70
forest3;3;dv;kde_heuristic;1024;1397;1797
forest3;3;dv;kde_heuristic;1024;44;42
forest3;3;dv;kde_heuristic;1024;256;239
forest3;3;dv;kde_heuristic;1024;1356;1291
